10337,1,1
11657,1,1
4609,1,1
4658,1,1
12472,1,1
8041,1,1
10395,1,1
10584,1,1
9177,1,1
11154,1,1
7566,1,1
14235,1,1
10248,1,1
3099,1,1
3025,1,1
13837,1,1
5341,1,1
15488,1,1
7602,1,1
5036,1,1
7211,1,1
8765,1,1
15864,1,1
4992,1,1
14605,1,1
12354,1,1
11786,1,1
15823,1,1
12896,1,1
8891,1,1
15369,1,1
3587,1,1
11921,1,1
9488,1,1
16300,1,1
3972,1,1
5163,1,1
8591,1,1
14119,1,1
13683,1,1
14617,1,1
15619,1,1
6233,1,1
12175,1,1
7904,1,1
10531,1,1
3460,1,1
8201,1,1
9992,1,1
10187,1,1
11278,1,1
9167,1,1
11406,1,1
5121,1,1
9643,1,1
5427,1,1
3504,1,1
7137,1,1
10409,1,1
12393,1,1
12136,1,1
9168,1,1
13843,1,1
3506,1,1
8713,1,1
15826,1,1
4333,1,1
3508,1,1
8010,1,1
10191,1,1
16182,1,1
7328,1,1
8434,1,1
5726,1,1
15426,1,1
7329,1,1
3789,1,1
7141,1,1
8842,1,1
14040,1,1
15870,1,1
14434,1,1
11464,1,1
8895,1,1
15429,1,1
10082,1,1
12553,1,1
15701,1,1
9087,1,1
3641,1,1
15871,1,1
16101,1,1
4204,1,1
5097,1,1
9037,1,1
15057,1,1
10042,1,1
15991,1,1
13740,1,1
4205,1,1
5434,1,1
8148,1,1
4249,1,1
8979,1,1
5618,1,1
7796,1,1
13134,1,1
3642,1,1
5585,1,1
3922,1,1
10606,1,1
8880,1,1
10544,1,1
7574,1,1
9927,1,1
5835,1,1
10545,1,1
11994,1,1
12365,1,1
13406,1,1
14982,1,1
15433,1,1
9024,1,1
5767,1,1
5619,1,1
9752,1,1
8982,1,1
15021,1,1
14398,1,1
9193,1,1
13407,1,1
4971,1,1
8020,1,1
12052,1,1
8605,1,1
4199,1,1
9896,1,1
13892,1,1
3052,1,1
9787,1,1
11804,1,1
5687,1,1
5800,1,1
5362,1,1
4675,1,1
14673,1,1
8113,1,1
3226,1,1
9392,1,1
4504,1,1
11184,1,1
3480,1,1
11293,1,1
13348,1,1
14520,1,1
9756,1,1
10553,1,1
12003,1,1
12778,1,1
14522,1,1
3173,1,1
3379,1,1
8576,1,1
3380,1,1
7296,1,1
9722,1,1
13233,1,1
9468,1,1
14138,1,1
5995,1,1
5905,1,1
5263,1,1
8822,1,1
8650,1,1
11030,1,1
4000,1,1
4591,1,1
9099,1,1
7419,1,1
6107,1,1
9511,1,1
9760,1,1
14866,1,1
14692,1,1
13352,1,1
9793,1,1
4684,1,1
14694,1,1
3764,1,1
9973,1,1
8449,1,1
9237,1,1
7684,1,1
7845,1,1
9203,1,1
11318,1,1
15453,1,1
4886,1,1
14552,1,1
4593,1,1
16002,1,1
3525,1,1
8653,1,1
12748,1,1
4888,1,1
8858,1,1
9624,1,1
9832,1,1
16277,1,1
4594,1,1
5908,1,1
4853,1,1
12408,1,1
7157,1,1
11432,1,1
4407,1,1
15664,1,1
12014,1,1
14289,1,1
9873,1,1
15931,1,1
6002,1,1
13358,1,1
7469,1,1
8509,1,1
13153,1,1
15811,1,1
9940,1,1
16006,1,1
13606,1,1
7687,1,1
7425,1,1
9695,1,1
8956,1,1
12118,1,1
12411,1,1
9109,1,1
14710,1,1
3872,1,1
4983,1,1
4858,1,1
5920,1,1
3873,1,1
5273,1,1
7552,1,1
3811,1,1
8957,1,1
8916,1,1
10685,1,1
9942,1,1
11648,1,1
8375,1,1
10514,1,1
14964,1,1
8792,1,1
10719,1,1
11775,1,1
9278,1,1
5476,1,1
13718,1,1
9171,1,1
10324,1,1
15596,1,1
3532,1,1
7930,1,1
13462,1,1
4562,1,1
3875,1,1
5078,1,1
16010,1,1
15197,1,1
11205,1,1
12758,1,1
9408,1,1
16169,1,1
14581,1,1
10755,1,1
4698,1,1
10023,1,1
13393,1,1
9172,1,1
12883,1,1
12652,1,1
10519,1,1
5486,1,1
6006,1,1
8625,1,1
4861,1,1
8090,1,1
5925,1,1
15972,1,1
13206,1,1
8962,1,1
12930,1,1
7307,1,1
5914,1,1
12655,1,1
9984,1,1
15900,1,1
12386,1,1
3879,1,1
16050,1,1
4476,1,1
5493,1,1
10522,1,1
14592,1,1
4097,1,1
4608,1,1
9453,1,1
8925,1,1
13124,1,1
14593,1,1
3150,1,1
7397,1,1
13427,1,1
5310,1,1
12889,1,1
5603,1,1
11106,1,1
16090,1,1
5380,1,1
3902,1,1
15977,1,1
7899,1,1
16018,1,1
14236,1,1
3540,1,1
11502,1,1
7286,1,1
6476,1,1
7567,1,1
8472,1,1
11605,1,1
16295,1,1
6048,1,1
9773,1,1
12660,1,1
14754,1,1
3882,1,1
5208,1,1
7247,1,1
15008,1,1
15084,1,1
10730,1,1
16247,1,1
3718,1,1
14759,1,1
15495,1,1
5890,1,1
10402,1,1
4787,1,1
5720,1,1
14614,1,1
4282,1,1
10074,1,1
9121,1,1
3679,1,1
8100,1,1
4662,1,1
11162,1,1
14002,1,1
7251,1,1
3633,1,1
9030,1,1
11510,1,1
9290,1,1
3975,1,1
7136,1,1
10927,1,1
13217,1,1
9341,1,1
10874,1,1
11665,1,1
12589,1,1
3403,1,1
4664,1,1
12634,1,1
8596,1,1
8804,1,1
11984,1,1
12551,1,1
13914,1,1
14036,1,1
7174,1,1
14850,1,1
5790,1,1
4714,1,1
13258,1,1
3278,1,1
5680,1,1
12431,1,1
7526,1,1
9541,1,1
3788,1,1
13635,1,1
3406,1,1
4997,1,1
6584,1,1
10353,1,1
15427,1,1
11569,1,1
12516,1,1
13916,1,1
9647,1,1
8600,1,1
11284,1,1
3593,1,1
4999,1,1
15629,1,1
3211,1,1
3887,1,1
7793,1,1
8641,1,1
10196,1,1
8843,1,1
4834,1,1
7755,1,1
8569,1,1
5650,1,1
11067,1,1
6021,1,1
10199,1,1
11840,1,1
14043,1,1
12364,1,1
11890,1,1
9385,1,1
9962,1,1
3167,1,1
3371,1,1
13442,1,1
13584,1,1
4294,1,1
11631,1,1
15917,1,1
9784,1,1
14044,1,1
16103,1,1
16223,1,1
13889,1,1
3990,1,1
5988,1,1
9261,1,1
4720,1,1
6591,1,1
4762,1,1
9262,1,1
8297,1,1
14809,1,1
8940,1,1
10087,1,1
10422,1,1
11576,1,1
13341,1,1
7713,1,1
11178,1,1
10088,1,1
15714,1,1
3893,1,1
3928,1,1
7223,1,1
8300,1,1
3128,1,1
7499,1,1
9754,1,1
3051,1,1
8059,1,1
5544,1,1
15922,1,1
8494,1,1
10890,1,1
8945,1,1
10996,1,1
5135,1,1
9431,1,1
4304,1,1
9823,1,1
6061,1,1
10117,1,1
11242,1,1
9824,1,1
9095,1,1
9654,1,1
13142,1,1
12642,1,1
14402,1,1
3932,1,1
8817,1,1
11306,1,1
16323,1,1
12449,1,1
5138,1,1
8159,1,1
14681,1,1
13188,1,1
10842,1,1
13705,1,1
13856,1,1
11943,1,1
15845,1,1
13753,1,1
11477,1,1
3228,1,1
13234,1,1
5365,1,1
9143,1,1
10120,1,1
16384,1,1
7620,1,1
11852,1,1
4215,1,1
4162,1,1
5623,1,1
9435,1,1
11479,1,1
13896,1,1
4076,1,1
5064,1,1
14407,1,1
13451,1,1
5846,1,1
16329,1,1
15451,1,1
8733,1,1
9356,1,1
10440,1,1
15849,1,1
5560,1,1
9513,1,1
14958,1,1
16276,1,1
4405,1,1
13075,1,1
12113,1,1
12290,1,1
15188,1,1
9320,1,1
12013,1,1
15112,1,1
9604,1,1
5951,1,1
12062,1,1
3705,1,1
4460,1,1
8908,1,1
12338,1,1
3183,1,1
11089,1,1
10624,1,1
3706,1,1
8168,1,1
10509,1,1
13955,1,1
5269,1,1
11433,1,1
7549,1,1
8997,1,1
11143,1,1
15587,1,1
5270,1,1
12379,1,1
15309,1,1
10512,1,1
13499,1,1
8455,1,1
8655,1,1
14872,1,1
15404,1,1
3948,1,1
3444,1,1
12616,1,1
15890,1,1
11955,1,1
5918,1,1
10020,1,1
12753,1,1
14709,1,1
3843,1,1
3769,1,1
14262,1,1
6267,1,1
4136,1,1
7350,1,1
7589,1,1
15741,1,1
9731,1,1
7973,1,1
15672,1,1
11043,1,1
15968,1,1
7475,1,1
10173,1,1
7632,1,1
13423,1,1
15894,1,1
15595,1,1
6080,1,1
16401,1,1
15969,1,1
7351,1,1
9064,1,1
3956,1,1
7555,1,1
3146,1,1
9111,1,1
9879,1,1
4652,1,1
13118,1,1
4365,1,1
3772,1,1
8514,1,1
4047,1,1
4699,1,1
14370,1,1
7238,1,1
12726,1,1
14266,1,1
3752,1,1
14464,1,1
11608,1,1
12419,1,1
10176,1,1
5969,1,1
6972,1,1
9882,1,1
11048,1,1
12161,1,1
8081,1,1
12303,1,1
10245,1,1
15818,1,1
3774,1,1
8324,1,1
7784,1,1
11656,1,1
3252,1,1
8040,1,1
13165,1,1
3499,1,1
8763,1,1
7738,1,1
10339,1,1
3254,1,1
4569,1,1
7398,1,1
10101,1,1
10764,1,1
10920,1,1
6526,1,1
8095,1,1
8764,1,1
6231,1,1
5857,1,1
11503,1,1
10527,1,1
8800,1,1
14190,1,1
3104,1,1
5382,1,1
9707,1,1
5117,1,1
10972,1,1
12475,1,1
3028,1,1
4101,1,1
14474,1,1
7401,1,1
11506,1,1
12234,1,1
4573,1,1
13912,1,1
14761,1,1
9848,1,1
10472,1,1
3906,1,1
14429,1,1
7605,1,1
16054,1,1
8344,1,1
2959,1,1
12477,1,1
4283,1,1
10348,1,1
16303,1,1
12513,1,1
5577,1,1
15374,1,1
13101,1,1
5517,1,1
3634,1,1
9677,1,1
5758,1,1
3548,1,1
10289,1,1
16418,1,1
5641,1,1
9890,1,1
13734,1,1
7571,1,1
12273,1,1
13102,1,1
14160,1,1
7139,1,1
12240,1,1
9220,1,1
3040,1,1
13844,1,1
9126,1,1
6539,1,1
11754,1,1
14275,1,1
8104,1,1
11119,1,1
13000,1,1
3119,1,1
8246,1,1
13377,1,1
14978,1,1
5126,1,1
4019,1,1
9188,1,1
15789,1,1
10480,1,1
13691,1,1
9892,1,1
3511,1,1
5355,1,1
3555,1,1
8674,1,1
7794,1,1
9648,1,1
5356,1,1
4791,1,1
8206,1,1
9019,1,1
9783,1,1
5321,1,1
5531,1,1
11171,1,1
12905,1,1
10736,1,1
3692,1,1
9750,1,1
4761,1,1
7756,1,1
12046,1,1
4935,1,1
14438,1,1
3693,1,1
7293,1,1
13694,1,1
4968,1,1
7757,1,1
8747,1,1
15386,1,1
14806,1,1
4793,1,1
4296,1,1
13943,1,1
3418,1,1
9684,1,1
10833,1,1
11802,1,1
14900,1,1
10005,1,1
13382,1,1
4444,1,1
14252,1,1
4154,1,1
10548,1,1
12561,1,1
9929,1,1
12280,1,1
9615,1,1
7294,1,1
9653,1,1
11760,1,1
13068,1,1
13012,1,1
12710,1,1
16107,1,1
3697,1,1
5769,1,1
7654,1,1
12195,1,1
15840,1,1
5442,1,1
8443,1,1
8779,1,1
3378,1,1
15842,1,1
10009,1,1
10552,1,1
14676,1,1
15234,1,1
4347,1,1
9596,1,1
10791,1,1
11678,1,1
12962,1,1
3802,1,1
13485,1,1
15237,1,1
5870,1,1
4679,1,1
13144,1,1
16196,1,1
10674,1,1
7338,1,1
7682,1,1
4767,1,1
7580,1,1
9046,1,1
9827,1,1
12609,1,1
15847,1,1
9656,1,1
14405,1,1
9510,1,1
16326,1,1
7151,1,1
14536,1,1
3482,1,1
16327,1,1
10306,1,1
7842,1,1
10620,1,1
4310,1,1
9319,1,1
15071,1,1
12968,1,1
5625,1,1
12255,1,1
8217,1,1
13661,1,1
15400,1,1
8503,1,1
9050,1,1
15734,1,1
15158,1,1
13418,1,1
9727,1,1
10167,1,1
12459,1,1
8416,1,1
11645,1,1
11252,1,1
11950,1,1
15345,1,1
8219,1,1
9562,1,1
11090,1,1
3347,1,1
11006,1,1
15402,1,1
12575,1,1
11385,1,1
11690,1,1
5406,1,1
3490,1,1
3186,1,1
3443,1,1
7551,1,1
10063,1,1
12686,1,1
16238,1,1
8032,1,1
9108,1,1
5191,1,1
9730,1,1
12880,1,1
7970,1,1
9563,1,1
9628,1,1
8033,1,1
15462,1,1
5303,1,1
5373,1,1
15519,1,1
10320,1,1
3447,1,1
8316,1,1
10276,1,1
16123,1,1
14321,1,1
9979,1,1
12578,1,1
15857,1,1
8034,1,1
8275,1,1
5409,1,1
4043,1,1
10383,1,1
7780,1,1
9666,1,1
8125,1,1
11098,1,1
9765,1,1
11594,1,1
4270,1,1
5275,1,1
9911,1,1
9329,1,1
10022,1,1
11204,1,1
4317,1,1
5598,1,1
3450,1,1
12837,1,1
12416,1,1
8176,1,1
14418,1,1
7996,1,1
3846,1,1
11262,1,1
14024,1,1
14724,1,1
10810,1,1
9912,1,1
14112,1,1
11443,1,1
8080,1,1
8037,1,1
16170,1,1
12075,1,1
12224,1,1
4229,1,1
14325,1,1
9332,1,1
5821,1,1
15898,1,1
3018,1,1
15533,1,1
4818,1,1
11014,1,1
9284,1,1
13870,1,1
12692,1,1
15170,1,1
13512,1,1
7980,1,1
8465,1,1
3394,1,1
3243,1,1
15902,1,1
16173,1,1
5972,1,1
13835,1,1
4052,1,1
4372,1,1
5928,1,1
13569,1,1
5824,1,1
12585,1,1
11705,1,1
12387,1,1
10180,1,1
7861,1,1
14234,1,1
5754,1,1
11917,1,1
5497,1,1
15941,1,1
8327,1,1
9917,1,1
15044,1,1
13571,1,1
4899,1,1
7169,1,1
8003,1,1
12130,1,1
3255,1,1
7862,1,1
8835,1,1
4054,1,1
6047,1,1
13727,1,1
16019,1,1
10868,1,1
11920,1,1
8631,1,1
12767,1,1
10922,1,1
7698,1,1
9416,1,1
7133,1,1
8476,1,1
8044,1,1
12268,1,1
5508,1,1
8099,1,1
13731,1,1
4993,1,1
12476,1,1
7746,1,1
7288,1,1
14383,1,1
7748,1,1
10105,1,1
12800,1,1
3681,1,1
5514,1,1
7606,1,1
9184,1,1
15945,1,1
4379,1,1
11222,1,1
8347,1,1
10774,1,1
13842,1,1
10733,1,1
14771,1,1
14936,1,1
5045,1,1
5860,1,1
11344,1,1
14775,1,1
15624,1,1
9539,1,1
3685,1,1
16306,1,1
14634,1,1
8805,1,1
10255,1,1
4107,1,1
12804,1,1
12635,1,1
10663,1,1
13331,1,1
